group,subset,component,mean_pp,low_pp,high_pp
damping097_fold0_seed17_easy,easy,total,0.012827386140149125,-0.00895016840393506,0.0375138775527863
damping097_fold0_seed17_easy,easy,ranking_at_control_count,-0.01378370202641676,-0.041124845568545045,0.01863868353233289
damping097_fold0_seed17_easy,easy,ranking_at_treatment_count,-0.026413204766397257,-0.05352008771492451,-0.006434268118005967
damping097_fold0_seed17_easy,easy,coverage_with_treatment_ranking,0.026611088166565884,-0.0074872431335121,0.06061359169461551
damping097_fold0_seed17_easy,easy,coverage_with_control_ranking,0.039240590906546385,0.008760875239362932,0.07392435817139793
damping097_fold0_seed17_easy,hard,full_total,-0.34976607410541327,-0.5037247276088048,-0.23375000480104838
damping097_fold0_seed17_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold0_seed17_easy,hard,total,-0.34976607410541327,-0.5037247276088048,-0.23375000480104838
damping097_fold0_seed17_easy,hard,ranking_at_control_count,-0.21718666591014146,-0.3430912103828249,-0.10637746132449043
damping097_fold0_seed17_easy,hard,ranking_at_treatment_count,-0.17019603374858772,-0.2487719383483691,-0.09786558208657781
damping097_fold0_seed17_easy,hard,coverage_with_treatment_ranking,-0.1325794081952718,-0.19260774498010913,-0.07890774554167265
damping097_fold0_seed17_easy,hard,coverage_with_control_ranking,-0.17957004035682558,-0.3032476271124986,-0.09009157077807536
neural_fold0_seed29_all,all,full_total,0.2539273758699907,0.03553113062505502,0.46517196786872694
neural_fold0_seed29_all,all,support_difference,0.0,0.0,0.0
neural_fold0_seed29_all,all,total,0.2539273758699907,0.03553113062505502,0.46517196786872694
neural_fold0_seed29_all,all,ranking_at_control_count,0.31306149063142896,0.2155489087226021,0.41148121646212493
neural_fold0_seed29_all,all,ranking_at_treatment_count,0.30289785947230263,0.1850224120561808,0.4129516252959857
neural_fold0_seed29_all,all,coverage_with_treatment_ranking,-0.059134114761438275,-0.19636124799367422,0.06740435623113433
neural_fold0_seed29_all,all,coverage_with_control_ranking,-0.048970483602311966,-0.23380145267008806,0.11180402531977489
neural_fold0_seed29_all,easy,full_total,-0.38819208471613253,-0.6024954556568702,-0.18131517752957216
neural_fold0_seed29_all,easy,support_difference,0.0,0.0,0.0
neural_fold0_seed29_all,easy,total,-0.38819208471613253,-0.6024954556568702,-0.18131517752957216
neural_fold0_seed29_all,easy,ranking_at_control_count,-0.3198333237082688,-0.49832912699587134,-0.15638881355368728
neural_fold0_seed29_all,easy,ranking_at_treatment_count,-0.4582003094211229,-0.8274881171384658,-0.1476022351611125
neural_fold0_seed29_all,easy,coverage_with_treatment_ranking,-0.06835876100786377,-0.1358023783427485,-0.003505758791427227
neural_fold0_seed29_all,easy,coverage_with_control_ranking,0.0700082247049903,-0.06737354139467507,0.2860600436108217
neural_fold0_seed29_all,hard,full_total,0.448437271683059,0.2570897251098719,0.6811043364529387
neural_fold0_seed29_all,hard,support_difference,0.0,0.0,0.0
neural_fold0_seed29_all,hard,total,0.448437271683059,0.2570897251098719,0.6811043364529387
neural_fold0_seed29_all,hard,ranking_at_control_count,0.49271005994401745,0.40124459694653314,0.6006813292575564
neural_fold0_seed29_all,hard,ranking_at_treatment_count,0.4816186915101068,0.295002041665813,0.6509304651934018
neural_fold0_seed29_all,hard,coverage_with_treatment_ranking,-0.0442727882609585,-0.19429609219969826,0.09638400882691175
neural_fold0_seed29_all,hard,coverage_with_control_ranking,-0.03318141982704782,-0.23678659807240401,0.14485360812050044
neural_fold0_seed29_easy,all,full_total,-0.14964115949238438,-0.2671147783091694,-0.027588948658249922
neural_fold0_seed29_easy,all,support_difference,0.0,0.0,0.0
neural_fold0_seed29_easy,all,total,-0.14964115949238438,-0.2671147783091694,-0.027588948658249922
neural_fold0_seed29_easy,all,ranking_at_control_count,-0.10237197336371631,-0.19836940084404284,0.00033074586960767094
neural_fold0_seed29_easy,all,ranking_at_treatment_count,-0.09234512722840438,-0.19563178289128744,0.01712879786993447
neural_fold0_seed29_easy,all,coverage_with_treatment_ranking,-0.04726918612866804,-0.07492101477731725,-0.022023590279615497
neural_fold0_seed29_easy,all,coverage_with_control_ranking,-0.057296032263979974,-0.08801816543043016,-0.029919953206138706
neural_fold0_seed29_easy,easy,full_total,-0.4600203299694914,-0.6081824195948152,-0.3075461966866034
neural_fold0_seed29_easy,easy,support_difference,0.0,0.0,0.0
neural_fold0_seed29_easy,easy,total,-0.4600203299694914,-0.6081824195948152,-0.3075461966866034
neural_fold0_seed29_easy,easy,ranking_at_control_count,0.283754542045577,0.16754473218204213,0.38712929585468503
neural_fold0_seed29_easy,easy,ranking_at_treatment_count,0.10298545500265682,0.01464478487506483,0.18936427138161463
neural_fold0_seed29_easy,easy,coverage_with_treatment_ranking,-0.7437748720150683,-0.9372337542578439,-0.5129318409699728
neural_fold0_seed29_easy,easy,coverage_with_control_ranking,-0.5630057849721481,-0.7220491110557485,-0.39541490714476923
neural_fold0_seed29_easy,hard,full_total,-0.12655379332967145,-0.2500564093258521,-0.019504384212359862
neural_fold0_seed29_easy,hard,support_difference,0.0,0.0,0.0
neural_fold0_seed29_easy,hard,total,-0.12655379332967145,-0.2500564093258521,-0.019504384212359862
neural_fold0_seed29_easy,hard,ranking_at_control_count,-0.11474239955159787,-0.22776393008444568,-0.018815056553956447
neural_fold0_seed29_easy,hard,ranking_at_treatment_count,-0.10829058732612486,-0.2129888110757835,-0.014091907437409802
neural_fold0_seed29_easy,hard,coverage_with_treatment_ranking,-0.011811393778073605,-0.026190552426494085,-0.00024467246753624635
neural_fold0_seed29_easy,hard,coverage_with_control_ranking,-0.018263206003546615,-0.039955665331468514,-0.0024839987185538447
damping097_fold0_seed29_all,all,full_total,1.1594511474993785,0.8641129574873285,1.487577394243384
damping097_fold0_seed29_all,all,support_difference,0.0,0.0,0.0
damping097_fold0_seed29_all,all,total,1.1594511474993785,0.8641129574873285,1.487577394243384
damping097_fold0_seed29_all,all,ranking_at_control_count,0.6594970482709661,0.46813712226568593,0.8835287700202595
damping097_fold0_seed29_all,all,ranking_at_treatment_count,0.5399630221740834,0.39027743477818033,0.7335964460128259
damping097_fold0_seed29_all,all,coverage_with_treatment_ranking,0.49995409922841233,0.3650969971247194,0.6310236275231934
damping097_fold0_seed29_all,all,coverage_with_control_ranking,0.6194881253252948,0.44593004600345243,0.7740754893936718
damping097_fold0_seed29_all,easy,full_total,-0.28000633847488554,-0.6717238795710787,0.0023412014004461947
damping097_fold0_seed29_all,easy,support_difference,0.0,0.0,0.0
damping097_fold0_seed29_all,easy,total,-0.28000633847488554,-0.6717238795710787,0.0023412014004461947
damping097_fold0_seed29_all,easy,ranking_at_control_count,-0.023598674950960068,-0.21192570263244,0.11356052087289291
damping097_fold0_seed29_all,easy,ranking_at_treatment_count,0.02481511257986288,-0.043237846691912926,0.12083008530784535
damping097_fold0_seed29_all,easy,coverage_with_treatment_ranking,-0.2564076635239254,-0.499694394808758,-0.05722698544197682
damping097_fold0_seed29_all,easy,coverage_with_control_ranking,-0.3048214510547484,-0.6952757785248554,-0.009030113749185735
damping097_fold0_seed29_all,hard,full_total,1.4610607125436774,1.1394700073140591,1.8444066119669975
damping097_fold0_seed29_all,hard,support_difference,0.0,0.0,0.0
damping097_fold0_seed29_all,hard,total,1.4610607125436774,1.1394700073140591,1.8444066119669975
damping097_fold0_seed29_all,hard,ranking_at_control_count,0.8847664100056619,0.6441704995535041,1.1489514313367
damping097_fold0_seed29_all,hard,ranking_at_treatment_count,0.6127641235463137,0.339954181965114,0.8908860352179769
damping097_fold0_seed29_all,hard,coverage_with_treatment_ranking,0.5762943025380154,0.32885208149361744,0.7736334942265919
damping097_fold0_seed29_all,hard,coverage_with_control_ranking,0.8482965889973637,0.704342363183262,0.9876322206022959
damping097_fold0_seed29_easy,all,full_total,-0.19898547239233672,-0.27340950666009106,-0.12674327959407217
damping097_fold0_seed29_easy,all,support_difference,0.0,0.0,0.0
damping097_fold0_seed29_easy,all,total,-0.19898547239233672,-0.27340950666009106,-0.12674327959407217
damping097_fold0_seed29_easy,all,ranking_at_control_count,-0.0784838091736002,-0.12103601634885973,-0.043893836110948804
damping097_fold0_seed29_easy,all,ranking_at_treatment_count,-0.06581934433964468,-0.10262025510765123,-0.033620511661845626
damping097_fold0_seed29_easy,all,coverage_with_treatment_ranking,-0.12050166321873647,-0.1721183195860415,-0.07066555311205922
damping097_fold0_seed29_easy,all,coverage_with_control_ranking,-0.133166128052692,-0.17749241760768042,-0.08411951485989032
damping097_fold0_seed29_easy,easy,full_total,0.009446886846293955,-0.023048469431962943,0.04266950645701764
damping097_fold0_seed29_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold0_seed29_easy,easy,total,0.009446886846293955,-0.023048469431962943,0.04266950645701764
damping097_fold0_seed29_easy,easy,ranking_at_control_count,0.010228371238701926,-0.011060433652677545,0.03376028824029342
damping097_fold0_seed29_easy,easy,ranking_at_treatment_count,0.01559160343216906,-0.007702972237843564,0.052504809546989654
damping097_fold0_seed29_easy,easy,coverage_with_treatment_ranking,-0.0007814843924079714,-0.021617452041791684,0.018806644066024083
damping097_fold0_seed29_easy,easy,coverage_with_control_ranking,-0.006144716585875103,-0.03224214644298518,0.02503934367662407
damping097_fold0_seed29_easy,hard,full_total,-0.20172425033058677,-0.27847464835498353,-0.13342897100591394
damping097_fold0_seed29_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold0_seed29_easy,hard,total,-0.20172425033058677,-0.27847464835498353,-0.13342897100591394
damping097_fold0_seed29_easy,hard,ranking_at_control_count,-0.13193954304729255,-0.19040789170597083,-0.07900347387580982
damping097_fold0_seed29_easy,hard,ranking_at_treatment_count,-0.10598749666558993,-0.16267235052328782,-0.05176730357001049
damping097_fold0_seed29_easy,hard,coverage_with_treatment_ranking,-0.06978470728329422,-0.1128255591263585,-0.028868965600182987
damping097_fold0_seed29_easy,hard,coverage_with_control_ranking,-0.09573675366499683,-0.13413332941107564,-0.056261220661669394
neural_fold0_seed43_all,all,full_total,-0.22870243060746223,-0.4484716569037934,-0.01257802569624507
neural_fold0_seed43_all,all,support_difference,0.0,0.0,0.0
neural_fold0_seed43_all,all,total,-0.22870243060746223,-0.4484716569037934,-0.01257802569624507
neural_fold0_seed43_all,all,ranking_at_control_count,-0.08100354650592197,-0.18163797095015016,0.02802228029283443
neural_fold0_seed43_all,all,ranking_at_treatment_count,-0.06226961031318648,-0.1500582434226702,0.058079904040161695
neural_fold0_seed43_all,all,coverage_with_treatment_ranking,-0.14769888410154022,-0.30550107977128826,0.005920309061872675
neural_fold0_seed43_all,all,coverage_with_control_ranking,-0.16643282029427572,-0.3452508441641533,0.011838522366218159
neural_fold0_seed43_all,easy,full_total,-0.11291179927187614,-0.2538014039935811,0.08752315587958681
neural_fold0_seed43_all,easy,support_difference,0.0,0.0,0.0
neural_fold0_seed43_all,easy,total,-0.11291179927187614,-0.2538014039935811,0.08752315587958681
neural_fold0_seed43_all,easy,ranking_at_control_count,-0.08544881377966511,-0.23629655003693756,0.13089334814415773
neural_fold0_seed43_all,easy,ranking_at_treatment_count,-0.23847687212285018,-0.6290952545314764,0.09551137260050296
neural_fold0_seed43_all,easy,coverage_with_treatment_ranking,-0.02746298549221101,-0.06833703316409057,0.009879244116796157
neural_fold0_seed43_all,easy,coverage_with_control_ranking,0.12556507285097415,-0.04887342345295219,0.4370495823008502
neural_fold0_seed43_all,hard,full_total,-0.3325216292214339,-0.6284988860350705,-0.061106634076356844
neural_fold0_seed43_all,hard,support_difference,0.0,0.0,0.0
neural_fold0_seed43_all,hard,total,-0.3325216292214339,-0.6284988860350705,-0.061106634076356844
neural_fold0_seed43_all,hard,ranking_at_control_count,-0.08929045059286964,-0.2768439967447455,0.10248452724046332
neural_fold0_seed43_all,hard,ranking_at_treatment_count,-0.16246293738591006,-0.3392683721035991,0.016132937543814105
neural_fold0_seed43_all,hard,coverage_with_treatment_ranking,-0.24323117862856425,-0.46190550747680137,-0.028691232645213356
neural_fold0_seed43_all,hard,coverage_with_control_ranking,-0.17005869183552388,-0.4103415723785649,0.06955393000878135
neural_fold0_seed43_easy,all,full_total,-0.07713271037249955,-0.1715835250853419,-0.013144807377492684
neural_fold0_seed43_easy,all,support_difference,0.0,0.0,0.0
neural_fold0_seed43_easy,all,total,-0.07713271037249955,-0.1715835250853419,-0.013144807377492684
neural_fold0_seed43_easy,all,ranking_at_control_count,-0.0796655137417554,-0.17461033129543263,-0.019955803190094722
neural_fold0_seed43_easy,all,ranking_at_treatment_count,-0.07970078145619258,-0.17401328905496716,-0.020722115389738525
neural_fold0_seed43_easy,all,coverage_with_treatment_ranking,0.00253280336925585,-0.006150640560873006,0.010995924692065681
neural_fold0_seed43_easy,all,coverage_with_control_ranking,0.0025680710836930424,-0.006518979608838834,0.012463996157381597
neural_fold0_seed43_easy,easy,full_total,-0.12038891580783313,-0.267778020590776,0.05345139155371885
neural_fold0_seed43_easy,easy,support_difference,0.0,0.0,0.0
neural_fold0_seed43_easy,easy,total,-0.12038891580783313,-0.267778020590776,0.05345139155371885
neural_fold0_seed43_easy,easy,ranking_at_control_count,-0.20506477521028818,-0.3326131491106918,-0.05261241306674554
neural_fold0_seed43_easy,easy,ranking_at_treatment_count,-0.18617339482348874,-0.3236970616116949,-0.022584359236666317
neural_fold0_seed43_easy,easy,coverage_with_treatment_ranking,0.08467585940245505,-0.07051503230671363,0.27505235406650724
neural_fold0_seed43_easy,easy,coverage_with_control_ranking,0.06578447901565562,-0.04968696357726722,0.19549931434550644
neural_fold0_seed43_easy,hard,full_total,-0.08307170045543323,-0.1953682236003748,-0.010457798539676055
neural_fold0_seed43_easy,hard,support_difference,0.0,0.0,0.0
neural_fold0_seed43_easy,hard,total,-0.08307170045543323,-0.1953682236003748,-0.010457798539676055
neural_fold0_seed43_easy,hard,ranking_at_control_count,-0.08425052456558924,-0.19664688679589618,-0.011433960046573464
neural_fold0_seed43_easy,hard,ranking_at_treatment_count,-0.08257279697519924,-0.19636466885633472,-0.008900848318195485
neural_fold0_seed43_easy,hard,coverage_with_treatment_ranking,0.0011788241101560108,0.0003166795108825011,0.002079632883470888
neural_fold0_seed43_easy,hard,coverage_with_control_ranking,-0.0004989034802339782,-0.004698214286492541,0.002742379896821006
damping097_fold0_seed43_all,all,full_total,0.8900573569730656,0.6440656779343444,1.1241773384825338
damping097_fold0_seed43_all,all,support_difference,0.0,0.0,0.0
damping097_fold0_seed43_all,all,total,0.8900573569730656,0.6440656779343444,1.1241773384825338
damping097_fold0_seed43_all,all,ranking_at_control_count,0.5218977269047288,0.29290575791330015,0.7351426346679469
damping097_fold0_seed43_all,all,ranking_at_treatment_count,0.39081485929290516,0.14064768657784044,0.6058404214334413
damping097_fold0_seed43_all,all,coverage_with_treatment_ranking,0.3681596300683369,0.25412289121695647,0.48984664558229246
damping097_fold0_seed43_all,all,coverage_with_control_ranking,0.4992424976801606,0.37734969738288876,0.6376079445279168
damping097_fold0_seed43_all,easy,full_total,-0.4254541611715935,-0.9533855970669962,-0.07654377370846181
damping097_fold0_seed43_all,easy,support_difference,0.0,0.0,0.0
damping097_fold0_seed43_all,easy,total,-0.4254541611715935,-0.9533855970669962,-0.07654377370846181
damping097_fold0_seed43_all,easy,ranking_at_control_count,-0.002767611989682603,-0.27008870625948594,0.23383744483682103
damping097_fold0_seed43_all,easy,ranking_at_treatment_count,0.04153226125638046,-0.02405593628265556,0.10670211390838812
damping097_fold0_seed43_all,easy,coverage_with_treatment_ranking,-0.42268654918191084,-0.8038910512153649,-0.11376932549760609
damping097_fold0_seed43_all,easy,coverage_with_control_ranking,-0.46698642242797395,-1.0062137932831008,-0.0970893373101584
damping097_fold0_seed43_all,hard,full_total,1.0459943856161646,0.6698072724086387,1.3876042587554887
damping097_fold0_seed43_all,hard,support_difference,0.0,0.0,0.0
damping097_fold0_seed43_all,hard,total,1.0459943856161646,0.6698072724086387,1.3876042587554887
damping097_fold0_seed43_all,hard,ranking_at_control_count,0.647105489731665,0.40464835924164183,0.8905445903451787
damping097_fold0_seed43_all,hard,ranking_at_treatment_count,0.4307396577794035,0.08667789701827819,0.7257264718630053
damping097_fold0_seed43_all,hard,coverage_with_treatment_ranking,0.39888889588449944,0.1968138259811174,0.5764194335710082
damping097_fold0_seed43_all,hard,coverage_with_control_ranking,0.615254727836761,0.4767507916747356,0.7620457101550843
damping097_fold0_seed43_easy,all,full_total,-0.3240568872598684,-0.3994694129391804,-0.24937216590223568
damping097_fold0_seed43_easy,all,support_difference,0.0,0.0,0.0
damping097_fold0_seed43_easy,all,total,-0.3240568872598684,-0.3994694129391804,-0.24937216590223568
damping097_fold0_seed43_easy,all,ranking_at_control_count,-0.18725224660220396,-0.22023766690375182,-0.15045723960600332
damping097_fold0_seed43_easy,all,ranking_at_treatment_count,-0.15974101510991484,-0.22149030428167532,-0.11315771984083932
damping097_fold0_seed43_easy,all,coverage_with_treatment_ranking,-0.13680464065766446,-0.19483863155477021,-0.075209761362022
damping097_fold0_seed43_easy,all,coverage_with_control_ranking,-0.16431587214995363,-0.21607902531619194,-0.11022058309293493
damping097_fold0_seed43_easy,easy,full_total,0.05551878318583228,0.006291792076886508,0.1134754029037075
damping097_fold0_seed43_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold0_seed43_easy,easy,total,0.05551878318583228,0.006291792076886508,0.1134754029037075
damping097_fold0_seed43_easy,easy,ranking_at_control_count,0.003481172303175793,-0.025340347104920054,0.030770565068948628
damping097_fold0_seed43_easy,easy,ranking_at_treatment_count,0.05561958427034609,0.0025211580806381254,0.11662128015982366
damping097_fold0_seed43_easy,easy,coverage_with_treatment_ranking,0.05203761088265648,0.014241021724147577,0.10334635710648299
damping097_fold0_seed43_easy,easy,coverage_with_control_ranking,-0.00010080108451380413,-0.014924748286003365,0.012763490043012107
damping097_fold0_seed43_easy,hard,full_total,-0.4393816018973418,-0.5726748945886908,-0.3174842951770518
damping097_fold0_seed43_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold0_seed43_easy,hard,total,-0.4393816018973418,-0.5726748945886908,-0.3174842951770518
damping097_fold0_seed43_easy,hard,ranking_at_control_count,-0.3226137443421544,-0.46973890392237017,-0.21823423356171426
damping097_fold0_seed43_easy,hard,ranking_at_treatment_count,-0.28617831471825456,-0.4514425779604246,-0.16434704226627808
damping097_fold0_seed43_easy,hard,coverage_with_treatment_ranking,-0.11676785755518745,-0.17826969582827526,-0.06003994111739872
damping097_fold0_seed43_easy,hard,coverage_with_control_ranking,-0.15320328717908732,-0.22173260637459558,-0.0848388041441374
neural_fold1_seed17_all,all,full_total,0.7657400686648239,0.33721293020242565,1.2335262910201532
neural_fold1_seed17_all,all,support_difference,0.0,0.0,0.0
neural_fold1_seed17_all,all,total,0.7657400686648239,0.33721293020242565,1.2335262910201532
neural_fold1_seed17_all,all,ranking_at_control_count,0.20325011886092917,-0.035628789194958266,0.4653996751230012
neural_fold1_seed17_all,all,ranking_at_treatment_count,0.20679303487020312,-0.04647386512680036,0.45328876655054406
neural_fold1_seed17_all,all,coverage_with_treatment_ranking,0.5624899498038948,0.29060963452638705,0.8283870116479541
neural_fold1_seed17_all,all,coverage_with_control_ranking,0.5589470337946207,0.25805550119354315,0.8382819813485343
neural_fold1_seed17_all,easy,full_total,-0.7048799014122413,-1.0347927605983123,-0.37676024584193396
neural_fold1_seed17_all,easy,support_difference,0.0,0.0,0.0
neural_fold1_seed17_all,easy,total,-0.7048799014122413,-1.0347927605983123,-0.37676024584193396
neural_fold1_seed17_all,easy,ranking_at_control_count,-0.3480389431970511,-0.5424778296965935,-0.17151884139792872
neural_fold1_seed17_all,easy,ranking_at_treatment_count,-0.3826011005146499,-0.6124799962994857,-0.16356912783325672
neural_fold1_seed17_all,easy,coverage_with_treatment_ranking,-0.35684095821519013,-0.6426930758629641,-0.08822419229011516
neural_fold1_seed17_all,easy,coverage_with_control_ranking,-0.3222788008975913,-0.6090438309171057,-0.1048865503921711
neural_fold1_seed17_all,hard,full_total,1.0480780630616109,0.4610102116632728,1.6200344090369363
neural_fold1_seed17_all,hard,support_difference,0.0,0.0,0.0
neural_fold1_seed17_all,hard,total,1.0480780630616109,0.4610102116632728,1.6200344090369363
neural_fold1_seed17_all,hard,ranking_at_control_count,0.5646629882981542,0.23782701714944984,0.8686123737285765
neural_fold1_seed17_all,hard,ranking_at_treatment_count,0.5673784472163172,0.233687691943093,0.8696777654042753
